record_id,Inspector_id,inspector_name,municipality_id,municipality_name,source_of_pollution,latitude,longitude,record_created_at,record_assigned_at,In_progress_created_at,record_closed_at,record_status,resolution_type,level_of_pollution,type,value
659,4,Bob Williams,3,Centar,other,41.99104355127108,21.43548597062093,2023-09-02 14:14:41,2023-10-10 02:38:24,2023-10-22 19:15:51,2023-10-27 04:13:39,completed,declined,Low,so2,7.0
660,1,John Doe,5,Kapishtec,other,41.9810942825148,21.496394052479072,2023-10-22 18:16:44,2023-10-26 07:28:53,2023-10-28 15:30:26,2023-10-28 20:46:20,completed,warning,Low,so2,4.0
661,1,John Doe,3,Centar,household,41.99207134778271,21.426564025165327,2023-10-23 01:25:16,2023-10-25 15:46:34,2023-10-25 23:42:02,2023-10-27 13:08:37,completed,declined,Low,so2,2.0
662,2,Alice Doe,2,Aerodrom,other,41.98972246721453,21.454801912748184,2023-09-28 13:25:53,2023-10-21 04:30:19,2023-10-28 00:55:54,,in_progress,,Low,so2,2.0
663,4,Bob Williams,1,Karposh,other,41.99943768403693,21.40580542426956,2023-08-28 23:22:22,2023-08-31 22:05:22,,,pending,,Low,so2,7.0
664,3,Charlie Johnson,5,Kapishtec,household,41.97462038653821,21.48961967380764,2023-08-08 23:52:22,2023-09-09 16:43:23,,,pending,,Low,so2,4.0
665,1,John Doe,1,Karposh,other,42.01058866717025,21.40987412422864,2023-09-07 11:12:04,2023-09-23 07:21:12,,,pending,,Low,so2,7.0
666,2,Alice Doe,3,Centar,household,41.99401681049712,21.433490679165946,2023-08-17 04:01:27,2023-08-30 21:27:20,2023-10-27 22:23:37,2023-10-28 09:58:53,completed,warning,Low,so2,2.0
667,4,Bob Williams,5,Kapishtec,other,41.980165657996814,21.488789389071457,2023-10-15 05:20:13,2023-10-24 22:26:55,2023-10-27 03:38:05,2023-10-27 13:04:55,completed,other,Low,so2,2.0
668,1,John Doe,3,Centar,household,41.98479723715936,21.424478426181924,2023-10-09 15:00:48,2023-10-26 01:55:45,2023-10-28 10:54:48,2023-10-28 18:34:52,completed,declined,Low,so2,4.0
669,4,Bob Williams,3,Centar,household,41.99177327142965,21.425441012130715,2023-09-10 17:28:56,2023-09-19 07:01:10,2023-09-20 07:45:49,,in_progress,,Low,so2,4.0
670,4,Bob Williams,5,Kapishtec,factory,41.97634963687029,21.49696033784656,2023-08-24 17:26:24,2023-09-24 23:26:23,2023-10-06 15:03:32,2023-10-13 03:02:26,completed,declined,Low,so2,4.0
671,5,Michael Moore,4,Gjorche,factory,42.00748609396912,21.395911229396937,2023-08-14 05:26:29,2023-09-13 08:34:00,2023-10-08 09:45:09,,in_progress,,Low,so2,2.0
672,3,Charlie Johnson,2,Aerodrom,other,41.99309551406044,21.450352320945093,2023-08-06 03:54:16,2023-09-07 14:07:39,2023-10-02 14:21:37,2023-10-23 09:50:14,completed,warning,Low,so2,4.0
673,5,Michael Moore,2,Aerodrom,factory,41.99664912253772,21.448826085118807,2023-08-10 07:12:31,2023-10-08 09:54:44,2023-10-28 11:03:16,2023-10-28 20:51:02,completed,other,Low,so2,4.0
674,4,Bob Williams,2,Aerodrom,factory,41.99127728906896,21.447036679835858,2023-09-15 13:14:57,2023-09-18 05:54:35,2023-10-27 08:15:55,,in_progress,,Low,so2,7.0
675,1,John Doe,5,Kapishtec,other,41.97191339975036,21.49663818538228,2023-09-09 06:00:29,2023-10-07 22:03:49,,,pending,,Low,so2,4.0
676,5,Michael Moore,1,Karposh,factory,42.00912202466476,21.40223172476253,2023-09-07 18:26:33,2023-09-22 20:17:06,,,pending,,Low,so2,2.0
677,5,Michael Moore,4,Gjorche,factory,42.00301385745382,21.40948807930934,2023-08-04 17:29:08,2023-10-05 03:36:42,2023-10-10 02:33:15,2023-10-24 21:02:07,completed,warning,Low,so2,7.0
678,1,John Doe,3,Centar,other,41.99854883996113,21.431104435801988,2023-09-29 06:48:46,2023-10-28 17:55:12,2023-10-28 20:42:30,2023-10-28 20:46:26,completed,declined,Low,so2,5.0
679,3,Charlie Johnson,2,Aerodrom,factory,41.992373220716765,21.458863237691173,2023-09-15 07:05:15,2023-09-24 13:09:20,,,pending,,Low,so2,2.0
680,5,Michael Moore,1,Karposh,other,42.00910289785232,21.40701817287748,2023-09-08 04:07:17,2023-10-06 02:07:01,2023-10-28 13:54:44,2023-10-28 20:36:25,completed,fine,Low,so2,4.0
681,4,Bob Williams,2,Aerodrom,factory,41.99062124716116,21.44667602625341,2023-09-09 21:00:43,2023-10-11 19:31:53,,,pending,,Low,so2,5.0
682,2,Alice Doe,4,Gjorche,household,42.00153265354858,21.392096458151872,2023-08-05 04:16:10,2023-09-11 20:16:23,,,pending,,Low,so2,2.0
683,1,John Doe,4,Gjorche,household,42.00847430365633,21.39750797610354,2023-09-12 10:12:11,2023-09-24 00:56:49,2023-10-12 02:36:23,2023-10-27 01:18:14,completed,warning,Low,so2,2.0
684,1,John Doe,5,Kapishtec,factory,41.9774235470347,21.49720081771011,2023-08-01 20:54:09,2023-10-05 13:47:24,2023-10-27 04:08:28,,in_progress,,Low,so2,5.0
685,2,Alice Doe,1,Karposh,household,41.99730272436054,21.40065395686219,2023-09-28 20:14:35,2023-10-16 01:57:14,2023-10-26 18:32:54,2023-10-27 15:30:25,completed,fine,Low,so2,4.0
686,5,Michael Moore,2,Aerodrom,other,41.996796046819696,21.445441308988958,2023-10-15 23:58:35,2023-10-20 09:22:57,,,pending,,Low,so2,4.0
687,1,John Doe,5,Kapishtec,factory,41.972180286445386,21.48990628593825,2023-09-06 03:28:14,2023-10-02 22:25:32,2023-10-20 14:35:02,,in_progress,,Low,so2,5.0
688,4,Bob Williams,2,Aerodrom,household,41.99805766253044,21.454614692195783,2023-09-14 09:37:10,2023-10-03 01:36:32,2023-10-19 02:41:48,2023-10-22 09:33:56,completed,fine,Low,so2,4.0
689,4,Bob Williams,2,Aerodrom,factory,42.001961731619055,21.449926538267245,2023-09-26 22:04:04,2023-10-03 08:09:03,2023-10-26 23:58:54,2023-10-28 20:46:34,completed,other,Low,so2,2.0
690,1,John Doe,5,Kapishtec,household,41.977325031543735,21.485319683365187,2023-09-11 14:05:02,2023-09-21 19:04:49,2023-10-05 13:29:53,2023-10-27 23:57:04,completed,declined,Low,so2,4.0
691,3,Charlie Johnson,1,Karposh,other,41.99422370845544,21.40526806983972,2023-08-29 16:39:19,2023-09-24 21:10:29,2023-10-17 20:37:20,2023-10-24 17:22:46,completed,fine,Low,so2,7.0
692,1,John Doe,1,Karposh,other,42.010316822760856,21.409351080328925,2023-10-11 08:10:29,2023-10-18 09:36:47,2023-10-26 15:27:54,2023-10-26 22:39:38,completed,declined,Low,so2,2.0
693,2,Alice Doe,3,Centar,factory,41.98857537368764,21.42844087419375,2023-08-05 09:54:30,2023-08-11 00:09:24,,,pending,,Low,so2,4.0
694,5,Michael Moore,4,Gjorche,factory,41.99988442314468,21.40515891045472,2023-07-31 03:54:03,2023-09-15 11:10:51,2023-10-05 21:25:02,,in_progress,,Low,so2,7.0
695,3,Charlie Johnson,3,Centar,other,41.99423841496945,21.425317355744003,2023-10-23 19:22:23,2023-10-27 19:16:27,2023-10-28 09:53:42,,in_progress,,Low,so2,4.0
696,4,Bob Williams,5,Kapishtec,other,41.97688636449673,21.48468076575364,2023-09-23 04:23:22,2023-09-26 04:45:47,,,pending,,Low,so2,4.0
697,5,Michael Moore,3,Centar,other,41.98900677158,21.422650051927388,2023-10-19 20:55:02,2023-10-28 01:49:44,2023-10-28 17:29:27,2023-10-28 19:50:34,completed,fine,Low,so2,2.0
698,2,Alice Doe,5,Kapishtec,factory,41.96820397232852,21.486523261387266,2023-09-07 11:04:42,2023-09-17 23:44:42,2023-10-05 19:29:54,,in_progress,,Low,so2,4.0
699,5,Michael Moore,2,Aerodrom,other,41.98717468055472,21.45387745192637,2023-10-27 10:31:27,2023-10-28 06:35:17,2023-10-28 18:04:05,2023-10-28 18:07:52,completed,warning,Low,so2,2.0
700,2,Alice Doe,2,Aerodrom,household,41.99317203158997,21.453789162204817,2023-09-23 08:30:33,2023-10-05 14:49:39,2023-10-17 15:41:39,2023-10-20 02:16:08,completed,fine,Low,so2,7.0
701,4,Bob Williams,5,Kapishtec,other,41.97972638429128,21.49040886514968,2023-08-16 19:17:14,2023-09-05 19:15:26,2023-09-06 04:31:38,2023-09-17 08:35:41,completed,fine,Low,so2,4.0
702,2,Alice Doe,1,Karposh,household,41.99909390743658,21.402814848846987,2023-08-15 09:27:03,2023-09-05 07:10:43,,,pending,,Low,so2,6.0
703,2,Alice Doe,3,Centar,household,41.99663615468043,21.430573578879464,2023-10-27 16:15:03,2023-10-28 15:16:21,,,pending,,Low,so2,4.0
704,5,Michael Moore,3,Centar,other,41.99758609059016,21.42797955063147,2023-09-07 03:54:56,2023-09-16 23:35:52,2023-10-04 15:19:07,2023-10-15 19:32:30,completed,declined,Low,so2,2.0
705,5,Michael Moore,2,Aerodrom,factory,41.99327882963557,21.443955527023764,2023-09-20 13:00:21,2023-10-14 03:55:54,2023-10-24 14:43:15,,in_progress,,Low,so2,4.0
706,2,Alice Doe,3,Centar,other,41.983005837399766,21.42622273641462,2023-09-03 20:47:59,2023-10-12 16:59:46,2023-10-28 00:31:49,2023-10-28 01:27:01,completed,warning,Low,so2,4.0
707,2,Alice Doe,2,Aerodrom,household,41.99619974027692,21.445896752127805,2023-10-01 19:33:01,2023-10-11 18:52:21,,,pending,,Low,so2,4.0
708,3,Charlie Johnson,2,Aerodrom,factory,41.99561571352128,21.454200509808743,2023-09-21 03:05:10,2023-09-30 05:06:43,2023-10-20 13:41:22,2023-10-26 01:01:14,completed,declined,Low,so2,4.0
709,2,Alice Doe,2,Aerodrom,household,41.99180989398032,21.452938101616148,2023-09-04 18:06:35,2023-09-11 07:43:13,,,pending,,Low,so2,2.0
710,1,John Doe,3,Centar,other,41.99634073709451,21.43362207554931,2023-08-16 02:57:19,2023-08-25 06:21:02,2023-10-22 18:59:22,2023-10-25 15:57:38,completed,warning,Low,so2,4.0
711,1,John Doe,5,Kapishtec,other,41.97971719794415,21.48535005544181,2023-09-03 11:31:04,2023-10-19 18:36:41,2023-10-24 15:29:29,,in_progress,,Low,so2,4.0
712,2,Alice Doe,5,Kapishtec,other,41.97895872492715,21.485033596797614,2023-09-14 19:06:45,2023-10-21 05:05:42,2023-10-28 17:07:03,,in_progress,,Low,so2,4.0
713,1,John Doe,1,Karposh,household,42.00933853684202,21.409008509496424,2023-09-02 13:03:42,2023-09-27 00:43:36,,,pending,,Low,so2,2.0
714,4,Bob Williams,5,Kapishtec,household,41.96888603071787,21.485408527834142,2023-08-14 23:27:10,2023-10-21 05:57:59,2023-10-26 17:36:41,,in_progress,,Low,so2,4.0
715,2,Alice Doe,5,Kapishtec,other,41.96696259747621,21.48787219767178,2023-10-02 20:33:00,2023-10-10 18:09:44,2023-10-17 15:22:23,2023-10-18 00:25:39,completed,other,Low,so2,3.0
716,2,Alice Doe,1,Karposh,other,41.99859741688485,21.40291317594075,2023-10-11 05:02:03,2023-10-24 13:06:31,2023-10-24 18:55:24,,in_progress,,Low,so2,7.0
717,3,Charlie Johnson,5,Kapishtec,household,41.983305631292886,21.487097271539287,2023-09-28 06:06:43,2023-09-30 16:57:49,2023-10-13 03:19:32,2023-10-14 23:14:47,completed,declined,Low,so2,4.0
718,5,Michael Moore,5,Kapishtec,factory,41.972527690613816,21.48623362389474,2023-10-10 10:24:00,2023-10-21 10:43:17,,,pending,,Low,so2,5.0
719,4,Bob Williams,5,Kapishtec,other,41.9704322088613,21.49649344983504,2023-10-13 16:06:05,2023-10-14 08:51:45,2023-10-27 09:46:52,,in_progress,,Low,so2,4.0
720,1,John Doe,4,Gjorche,factory,42.009139264691456,21.402378055268127,2023-10-19 09:23:54,2023-10-24 05:44:24,2023-10-28 01:55:56,,in_progress,,Low,so2,7.0
721,2,Alice Doe,1,Karposh,factory,42.00161618867126,21.402773952376645,2023-09-12 14:32:24,2023-10-22 09:46:25,2023-10-24 11:22:17,2023-10-27 07:39:41,completed,other,Low,so2,7.0
722,4,Bob Williams,1,Karposh,factory,42.002279146428265,21.408403286798137,2023-10-05 07:13:42,2023-10-15 20:47:46,2023-10-17 07:54:09,,in_progress,,Low,so2,7.0
723,1,John Doe,4,Gjorche,household,42.00285756437993,21.397828797471515,2023-08-12 08:10:45,2023-09-27 08:26:53,2023-10-12 16:34:59,,in_progress,,Low,so2,4.0
724,1,John Doe,5,Kapishtec,other,41.97919836897787,21.494598159306992,2023-10-21 19:10:07,2023-10-25 21:55:23,2023-10-28 03:12:43,,in_progress,,Low,so2,4.0
725,3,Charlie Johnson,1,Karposh,factory,42.00191042981243,21.40519111512693,2023-09-17 12:45:17,2023-09-28 14:26:00,2023-10-15 19:09:13,,in_progress,,Low,so2,9.0
726,2,Alice Doe,1,Karposh,other,42.00838762583967,21.40688713475917,2023-08-01 18:14:07,2023-09-05 04:07:31,2023-09-08 21:49:56,2023-10-14 12:08:41,completed,warning,Low,so2,7.0
727,1,John Doe,2,Aerodrom,household,41.99760234030449,21.46007071202872,2023-08-14 08:22:33,2023-10-27 01:54:59,,,pending,,Low,so2,4.0
728,2,Alice Doe,2,Aerodrom,factory,41.99439865668045,21.447492084060077,2023-08-10 12:47:08,2023-09-02 10:47:17,,,pending,,Low,so2,5.0
729,3,Charlie Johnson,4,Gjorche,other,41.99449560488986,21.404240109214605,2023-09-03 16:38:03,2023-09-14 13:11:01,2023-10-07 13:30:03,2023-10-12 00:16:38,completed,declined,Low,so2,2.0
730,4,Bob Williams,2,Aerodrom,other,41.98671564681277,21.454342755321225,2023-09-09 05:09:05,2023-09-17 02:17:54,,,pending,,Low,so2,2.0
731,5,Michael Moore,1,Karposh,other,42.0101473813126,21.40258305704113,2023-10-13 07:19:18,2023-10-21 15:18:59,2023-10-25 09:17:09,2023-10-25 22:56:26,completed,fine,Low,so2,4.0
732,5,Michael Moore,4,Gjorche,other,41.9952359550536,21.40246017654323,2023-09-17 09:17:09,2023-09-27 06:32:58,2023-10-26 17:29:15,2023-10-28 01:48:53,completed,fine,Low,so2,4.0
733,4,Bob Williams,1,Karposh,factory,42.010860015837736,21.40550300872224,2023-09-25 01:28:21,2023-10-10 15:47:30,2023-10-20 15:30:08,2023-10-26 01:56:47,completed,warning,Low,so2,4.0
734,3,Charlie Johnson,2,Aerodrom,other,41.99280203328055,21.45388153184852,2023-08-19 06:24:59,2023-10-01 16:20:07,,,pending,,Low,so2,4.0
735,3,Charlie Johnson,2,Aerodrom,household,41.99139946260366,21.4526611186512,2023-08-07 02:17:18,2023-08-11 16:57:00,2023-08-15 12:30:55,2023-10-02 20:03:40,completed,warning,Low,so2,7.0
736,1,John Doe,3,Centar,other,41.98414140530182,21.427894395810988,2023-08-06 04:03:56,2023-09-11 13:27:59,,,pending,,Low,so2,5.0
737,4,Bob Williams,3,Centar,factory,41.99298498909342,21.43198123207233,2023-09-24 03:40:11,2023-10-03 08:56:03,2023-10-10 21:40:47,,in_progress,,Low,so2,5.0
738,2,Alice Doe,3,Centar,other,41.99181835989325,21.42758293524658,2023-09-25 03:24:19,2023-10-17 15:43:58,2023-10-20 11:23:42,2023-10-27 15:49:18,completed,other,Low,so2,7.0
739,4,Bob Williams,5,Kapishtec,factory,41.97985699368349,21.49403474512872,2023-10-26 05:09:22,2023-10-27 15:19:48,,,pending,,Low,so2,4.0
740,5,Michael Moore,1,Karposh,other,42.002509544547856,21.40610865001375,2023-10-09 08:01:24,2023-10-20 19:20:46,2023-10-23 18:46:40,2023-10-26 18:23:25,completed,other,Low,so2,2.0
741,1,John Doe,2,Aerodrom,factory,41.98967613374218,21.45391083671144,2023-10-23 20:59:34,2023-10-25 15:52:16,2023-10-27 09:29:50,2023-10-28 10:21:34,completed,declined,Low,so2,7.0
742,4,Bob Williams,1,Karposh,factory,42.01175415973862,21.407659169070666,2023-08-01 11:40:44,2023-08-18 10:01:01,,,pending,,Low,so2,2.0
743,3,Charlie Johnson,1,Karposh,household,42.00505862841116,21.41188608719634,2023-08-20 18:58:08,2023-09-22 16:59:21,2023-10-02 23:38:18,2023-10-12 16:02:02,completed,other,Low,so2,2.0
744,2,Alice Doe,3,Centar,other,41.98401782749887,21.42733055959093,2023-08-10 07:48:29,2023-09-08 05:12:45,2023-09-20 20:01:21,2023-10-23 02:36:41,completed,fine,Low,so2,7.0
745,2,Alice Doe,1,Karposh,factory,42.005952511315726,21.40359543709128,2023-09-13 20:58:28,2023-09-20 19:37:39,,,pending,,Low,so2,2.0
746,1,John Doe,2,Aerodrom,other,41.99818458294179,21.44423156629638,2023-09-28 18:28:41,2023-10-06 03:59:14,,,pending,,Low,so2,4.0
747,5,Michael Moore,5,Kapishtec,other,41.97394618872519,21.48513079407099,2023-08-21 07:28:31,2023-10-09 07:33:51,,,pending,,Low,so2,4.0
748,4,Bob Williams,1,Karposh,factory,42.00117619009866,21.408720984336583,2023-10-18 00:07:19,2023-10-23 00:47:38,,,pending,,Low,so2,7.0
749,3,Charlie Johnson,4,Gjorche,factory,42.00800544911024,21.39665562507248,2023-08-11 21:56:47,2023-09-26 09:24:26,2023-10-16 20:23:41,,in_progress,,Low,so2,4.0
750,1,John Doe,3,Centar,household,41.98960839806957,21.42484980547365,2023-10-13 09:05:39,2023-10-23 12:33:18,,,pending,,Low,so2,7.0
751,1,John Doe,1,Karposh,household,41.996075473445046,21.409762825770983,2023-10-12 21:51:57,2023-10-24 09:49:32,2023-10-27 13:58:02,2023-10-28 14:21:51,completed,declined,Low,so2,7.0
752,2,Alice Doe,2,Aerodrom,factory,41.98965333334952,21.45064229159725,2023-09-22 22:52:02,2023-10-25 13:43:11,,,pending,,Low,so2,3.0
753,4,Bob Williams,5,Kapishtec,other,41.97351682927916,21.4828516453848,2023-10-12 21:28:48,2023-10-17 20:03:12,2023-10-22 11:33:13,2023-10-24 19:28:15,completed,warning,Low,so2,4.0
754,1,John Doe,4,Gjorche,other,41.998399368348615,21.403371746621367,2023-09-19 20:00:56,2023-10-09 18:29:22,2023-10-27 04:26:23,,in_progress,,Low,so2,4.0
755,5,Michael Moore,2,Aerodrom,other,41.99864362514584,21.44642218825992,2023-10-20 04:02:38,2023-10-26 01:42:54,2023-10-26 14:24:08,,in_progress,,Low,so2,4.0
756,1,John Doe,5,Kapishtec,other,41.974650052632896,21.49493890632843,2023-10-02 01:50:11,2023-10-21 11:23:06,,,pending,,Low,so2,4.0
757,5,Michael Moore,1,Karposh,factory,42.00888284690967,21.41180590937564,2023-09-15 09:38:18,2023-10-16 20:41:49,,,pending,,Low,so2,7.0
758,5,Michael Moore,2,Aerodrom,household,41.992397455748026,21.45960881623176,2023-10-01 23:01:42,2023-10-24 07:12:35,2023-10-28 05:10:40,2023-10-28 18:15:20,completed,declined,Low,so2,4.0
759,1,John Doe,5,Kapishtec,household,41.96877476213504,21.495511726423967,2023-09-28 05:31:19,2023-10-07 21:54:58,,,pending,,Low,so2,5.0
760,3,Charlie Johnson,3,Centar,household,41.98310402733311,21.436129414029683,2023-08-30 05:02:53,2023-09-30 00:54:59,2023-10-07 11:15:17,2023-10-08 18:54:00,completed,fine,Low,so2,4.0
761,5,Michael Moore,3,Centar,other,41.98421650083615,21.426403205113072,2023-10-07 11:01:06,2023-10-10 17:07:34,2023-10-19 22:07:20,2023-10-20 11:06:43,completed,warning,Low,so2,5.0
762,3,Charlie Johnson,1,Karposh,other,42.01072216580196,21.409956363828154,2023-09-21 06:55:50,2023-09-22 16:59:40,2023-09-28 12:19:32,2023-10-13 08:02:06,completed,fine,Low,so2,7.0
763,5,Michael Moore,1,Karposh,household,41.99949416688781,21.39885591961041,2023-08-06 05:30:45,2023-08-09 15:26:51,2023-08-23 21:34:27,,in_progress,,Low,so2,2.0
764,3,Charlie Johnson,4,Gjorche,other,41.99969676726225,21.39902649790144,2023-08-04 07:58:57,2023-09-07 03:06:27,,,pending,,Low,so2,5.0
765,3,Charlie Johnson,5,Kapishtec,household,41.97578665372213,21.49564230438488,2023-09-02 18:04:52,2023-10-17 05:27:53,2023-10-17 14:52:42,,in_progress,,Low,so2,4.0
766,5,Michael Moore,1,Karposh,household,41.99608017505827,21.40307399431527,2023-09-12 21:59:34,2023-09-28 19:29:02,2023-10-14 14:27:10,,in_progress,,Low,so2,6.0
767,2,Alice Doe,2,Aerodrom,household,42.00074206544117,21.452795011502246,2023-10-23 23:21:25,2023-10-28 18:22:05,2023-10-28 19:50:18,,in_progress,,Low,so2,7.0
768,4,Bob Williams,3,Centar,factory,41.990649770560736,21.436815189163447,2023-08-07 08:21:03,2023-10-16 18:09:46,2023-10-22 08:23:14,,in_progress,,Low,so2,4.0
769,5,Michael Moore,1,Karposh,other,42.01052753821318,21.405949162356382,2023-10-26 08:56:02,2023-10-28 09:49:56,2023-10-28 13:54:51,2023-10-28 19:05:59,completed,other,Low,so2,4.0
770,5,Michael Moore,2,Aerodrom,other,41.99058930412444,21.444892917364605,2023-08-26 14:21:44,2023-09-04 15:43:44,,,pending,,Low,so2,7.0
771,5,Michael Moore,3,Centar,other,41.99429864051088,21.42838362791097,2023-10-12 03:41:40,2023-10-18 04:13:11,2023-10-22 18:32:33,,in_progress,,Low,so2,7.0
772,3,Charlie Johnson,2,Aerodrom,other,41.98712510061208,21.44854584720757,2023-08-13 14:17:58,2023-09-16 06:25:42,2023-10-19 18:33:18,2023-10-21 01:49:59,completed,warning,Low,so2,5.0
773,4,Bob Williams,3,Centar,factory,41.99127512038706,21.43942835907556,2023-08-07 22:23:32,2023-08-26 21:40:27,2023-09-11 21:18:28,,in_progress,,Low,so2,5.0
774,3,Charlie Johnson,5,Kapishtec,other,41.98169820445579,21.48783971039058,2023-10-20 04:32:24,2023-10-26 22:23:23,,,pending,,Medium,so2,7.0
775,2,Alice Doe,3,Centar,household,41.98264407680896,21.43181151625531,2023-08-03 13:01:58,2023-09-20 16:19:22,2023-10-01 01:03:22,2023-10-01 20:09:13,completed,warning,Low,so2,5.0
776,1,John Doe,5,Kapishtec,other,41.97748667205624,21.48363767328088,2023-10-27 16:00:08,2023-10-27 17:20:11,,,pending,,Low,so2,4.0
777,4,Bob Williams,5,Kapishtec,household,41.97223838421782,21.49052617912641,2023-09-08 21:00:02,2023-09-19 04:02:10,,,pending,,Low,so2,4.0
778,1,John Doe,5,Kapishtec,household,41.980245913715706,21.48802503027401,2023-08-27 13:12:50,2023-09-06 06:32:25,2023-10-13 14:19:09,2023-10-20 12:08:28,completed,warning,Low,so2,3.0
779,1,John Doe,3,Centar,household,41.984838564024265,21.43551306239476,2023-08-13 00:14:03,2023-10-02 07:18:29,2023-10-26 09:53:25,2023-10-26 17:39:36,completed,fine,Low,so2,4.0
780,1,John Doe,1,Karposh,factory,41.99799267100467,21.40181148307797,2023-10-12 18:38:17,2023-10-28 11:13:19,2023-10-28 15:01:07,2023-10-28 18:20:12,completed,fine,Low,so2,2.0
781,4,Bob Williams,5,Kapishtec,household,41.972392062969085,21.490246839254947,2023-09-21 23:41:08,2023-10-05 04:42:41,,,pending,,Low,so2,4.0
782,4,Bob Williams,1,Karposh,factory,41.99562540922253,21.405327530846996,2023-08-01 12:25:41,2023-09-21 23:51:55,2023-10-21 03:07:37,,in_progress,,Low,so2,2.0
783,2,Alice Doe,1,Karposh,other,42.00241039193431,21.397774642128507,2023-10-24 17:53:13,2023-10-28 20:26:19,2023-10-28 20:51:46,,in_progress,,Low,so2,2.0
784,3,Charlie Johnson,1,Karposh,factory,42.00807623811982,21.40678350718986,2023-09-10 01:11:47,2023-10-26 07:30:46,2023-10-26 13:31:59,2023-10-28 06:15:33,completed,warning,Low,so2,2.0
785,5,Michael Moore,4,Gjorche,factory,41.99636191530557,21.400375249424613,2023-09-26 21:31:17,2023-10-06 21:55:31,2023-10-12 15:06:12,,in_progress,,Low,so2,7.0
786,1,John Doe,3,Centar,other,41.99396852933516,21.42850865769772,2023-10-25 08:09:54,2023-10-26 16:27:49,,,pending,,Low,so2,5.0
787,3,Charlie Johnson,1,Karposh,household,42.00654010747055,21.40032881980808,2023-10-27 17:29:50,2023-10-28 18:19:41,2023-10-28 20:38:48,,in_progress,,Low,so2,4.0
788,3,Charlie Johnson,4,Gjorche,household,42.00316187875375,21.39547933170199,2023-09-01 20:46:59,2023-10-25 16:39:59,2023-10-26 00:04:01,2023-10-27 23:06:29,completed,warning,Low,so2,7.0
789,2,Alice Doe,1,Karposh,factory,42.00226064026977,21.405718873263385,2023-09-22 20:38:51,2023-10-14 23:51:07,2023-10-21 22:56:54,2023-10-27 23:44:54,completed,warning,Low,so2,9.0
790,5,Michael Moore,1,Karposh,other,42.009546189163,21.406688494961987,2023-08-31 21:48:00,2023-10-14 13:11:52,,,pending,,Low,so2,2.0
791,3,Charlie Johnson,4,Gjorche,factory,42.00087443813535,21.39336887638737,2023-10-26 16:08:32,2023-10-27 22:39:44,,,pending,,Low,so2,7.0
792,1,John Doe,4,Gjorche,other,42.00436114550472,21.395374213026365,2023-09-15 14:04:12,2023-09-25 03:09:25,,,pending,,Medium,so2,9.0
793,3,Charlie Johnson,3,Centar,other,41.98566853681318,21.437568889135388,2023-08-07 03:32:19,2023-09-16 17:18:15,2023-09-26 22:38:31,2023-10-03 21:04:28,completed,declined,Low,so2,7.0
794,1,John Doe,2,Aerodrom,factory,41.98504620923573,21.451764680619625,2023-10-09 12:28:57,2023-10-26 08:38:16,2023-10-28 16:10:18,2023-10-28 18:55:17,completed,other,Low,so2,4.0
795,1,John Doe,3,Centar,factory,41.98844644485278,21.42914846235276,2023-10-02 10:23:19,2023-10-27 10:32:59,2023-10-28 00:04:12,,in_progress,,Low,so2,2.0
796,2,Alice Doe,4,Gjorche,household,41.99544745962259,21.395351791943945,2023-08-30 20:58:16,2023-08-31 05:43:11,,,pending,,Low,so2,2.0
797,4,Bob Williams,1,Karposh,other,42.004641838728254,21.39886714550957,2023-09-17 10:29:31,2023-10-09 07:49:33,2023-10-09 18:49:17,,in_progress,,Low,so2,2.0
798,1,John Doe,4,Gjorche,factory,42.0042115325647,21.394272215639017,2023-09-25 14:29:45,2023-10-18 10:40:57,2023-10-27 22:42:04,,in_progress,,Low,so2,7.0
799,2,Alice Doe,2,Aerodrom,other,41.98842435568035,21.446135649704395,2023-08-05 05:59:02,2023-09-02 19:42:10,2023-10-12 18:12:28,2023-10-26 01:31:28,completed,other,Low,so2,5.0
800,1,John Doe,2,Aerodrom,household,41.99787165074073,21.45897484678577,2023-08-21 11:41:51,2023-09-24 20:29:04,2023-10-07 19:57:47,,in_progress,,Low,so2,7.0
801,5,Michael Moore,4,Gjorche,household,42.00505255282548,21.395118404434697,2023-08-16 19:48:51,2023-10-17 20:19:48,2023-10-21 21:11:55,2023-10-27 02:40:34,completed,fine,Low,so2,2.0
802,2,Alice Doe,3,Centar,factory,41.99532837511493,21.43545492917128,2023-08-03 14:19:49,2023-08-11 23:48:29,2023-08-13 16:33:00,2023-08-16 08:40:49,completed,warning,Low,so2,4.0
803,4,Bob Williams,2,Aerodrom,factory,41.99732256871528,21.44416813914999,2023-09-22 15:08:48,2023-09-23 21:38:40,2023-10-27 19:40:30,,in_progress,,Low,so2,4.0
804,5,Michael Moore,2,Aerodrom,household,41.99702748146196,21.447885434114124,2023-08-05 08:23:43,2023-09-19 03:22:55,,,pending,,Low,so2,7.0
805,1,John Doe,4,Gjorche,household,42.00720089453856,21.39839848418443,2023-08-08 12:23:05,2023-08-30 16:37:54,2023-10-04 03:12:26,,in_progress,,Low,so2,7.0
806,4,Bob Williams,1,Karposh,household,42.00840132715226,21.412952888402984,2023-09-04 07:14:38,2023-10-09 02:31:51,2023-10-13 01:48:59,,in_progress,,Low,so2,7.0
